	Sample 1	Sample 2	Sample 3	Sample 4	Sample 5	Sample 6	Sample 7	Sample 8	Sample 9	Sample 10	Sample 11	Sample 12	Sample 13	Sample 14	Sample 15	Sample 16	Sample 17	Sample 18	Sample 19	Sample 20	Sample 21	Sample 22	Sample 23	Sample 24	Sample 25	Sample 26	Sample 27	Sample 28	Sample 29	Sample 30	Sample 31	Sample 32	Sample 33
5894	7.711632562	8.124845063	8.144862143	7.28049241	7.532083141	7.916476644	8.083745237	8.156386503	7.759022639	8.343718714	7.328585177	8.05115455	7.69090592	7.520500825	7.961912672	7.269968201	7.643567622	7.479052671	8.039412603	7.98879828	7.448983521	8.775610281	8.250819494	7.08395793	8.61117238	7.658425728	7.883865155	8.341718952	8.392789656	8.128613039	7.604516165	8.544191698	7.658854125
5896	3.667892125	3.114367025	8.888895424	3.972692654	2.13093087	1.799087306	0.584962501	2.010779839	3.165107985	2.897240426	2.648465443	2.587364991	1.937344392	2.797012978	3.324810603	1.137503524	1.855989697	2.565597176	1.13093087	1.700439718	2.873813198	2.742006211	1.111031312	1.049630768	1.15704371	2.250961574	1.691534165	1.384049807	2.646162657	2.707082992	3.019701914	1.66448284	0.98550043
5897	4.377123749	4.396433531	7.427019456	3.873813198	3.790772038	3.255500733	4.046141782	4.419538892	4.870857864	3.961623328	4.278728213	4.371558863	3.420886575	4.234194723	4.255500733	3.408711861	4.602884409	3.992768431	4.009884589	4.672425342	4.375039431	4.008988783	3.854993017	4.635754391	5.17951105	4.161081482	3.807354922	4.159467729	3.821710215	3.66448284	4.215678597	3.524815928	4.416839742
5898	7.89772447	7.392231546	7.188934952	7.297741678	7.990274183	8.39098575	7.569551851	7.276217479	8.065389206	7.59312964	7.369553727	8.746346361	7.624758908	7.602142091	6.791032617	7.553744475	6.98879828	6.781490862	8.621136113	7.225834036	7.822347758	7.174326515	7.173127433	8.479416514	6.947899886	7.914743893	7.943218087	6.833143096	7.007195501	6.73403214	7.104231809	7.852498299	7.180108069
5899	7.031990609	6.485265803	5.055716264	7.281790965	7.369117459	7.641546029	7.54951516	6.926829678	7.102448178	6.826294245	8.22342255	7.525442506	7.361943774	7.231509211	6.480426705	7.763079546	6.791683858	6.662063046	7.112074551	6.762614579	7.619046127	8.347577079	7.007756141	8.263644792	6.351027552	7.076388069	7.573419974	7.320484678	6.214124805	6.551516018	7.042753761	6.78306371	6.469397617
59	6.580899204	10.59549061	3.537296067	5.04701482	2.025028794	1.448900951	6.996727686	6.496494307	7.364309782	12.94311001	3.321928095	1.555816155	2.788685711	1.350497247	4.230356745	3.021479727	5.942983598	4.992768431	2.173127433	3.815575429	2.771885579	3.941106311	3.808385051	6.52277767	3.862947248	5.771621518	6.672849602	4.296457407	5.246788094	12.56690313	1.831877241	7.702241961	4.164303583
590	3.769771739	1.735522177	6.645442282	0.704871964	5.512858954	2.403267722	3.341985747	4.110196178	6.203984166	5.936873462	3.925999419	2.327687364	2.839959587	7.351027552	3.776103988	7.612573664	2.459431619	2.516015147	3.438292852	3.63343121	4.517905554	2.137503524	2.873813198	3.748461233	3.206330648	7.096662452	7.336194109	4.534186139	5.140369671	3.84899843	3.418189948	2.99095486	6.019701914
5900	2.572889668	3.975446766	3.279471296	4.617063344	3.189033824	4.639810978	3.09085343	2.709290636	3.163498732	3.280956314	4.09085343	2.855989697	2.875780063	2.333423734	3.625270489	2.724650272	3.665620164	3.051372102	4.200849575	4.482202926	2.794935663	4.8899602	4.381283373	3.915520901	3.012568674	3.9202933	2.87774425	3.206330648	3.876762491	3.667892125	3.068670811	3.439623138	3.12763328
5901	11.88582981	12.32511709	13.27461402	12.93858904	12.49414806	12.6978559	12.57095619	12.32805217	12.14563288	11.79242836	12.30811146	12.91563854	12.9743142	12.52591471	12.29828027	12.7214282	12.29059777	12.1959012	12.43210339	12.19811963	12.10884458	12.66736883	12.88781083	12.02849318	12.30773873	12.21736402	12.57258655	12.48825189	11.8931043	11.75975506	12.62876221	12.70849119	12.27333813
5902	6.867525861	7.603477988	8.290940402	7.857980995	7.56193706	8.117643101	8.009604709	6.912530114	7.328764672	7.337265086	8.265896292	8.675992306	8.401818163	7.772743442	7.211012193	8.499566886	6.681027527	7.219846137	7.703903573	7.605331352	6.991521846	7.311067102	6.618238656	7.259649121	6.986410935	7.152893232	6.849248703	8.231941148	6.857483428	7.131959823	8.105437134	6.809028508	6.999661829
5903	7.191009849	6.956985925	7.870919496	7.17502552	7.430201626	7.370687407	7.701133155	7.335569006	7.189824559	7.149442293	7.548205405	7.453270634	7.67093945	7.221973721	7.385344749	7.389910925	7.629866574	7.54225805	7.754219433	7.483251485	7.581049901	7.299849074	7.628409085	7.209745774	7.651769271	7.203396949	7.470780873	7.520972191	7.300398323	6.967399199	7.976592762	7.257293546	6.685940148
5905	8.392703807	8.78404587	8.476260162	8.92946555	8.322739383	9.786841364	8.737247343	7.914684105	8.864928972	8.667395439	8.198150333	8.358563296	9.327844522	8.522816894	8.761916846	9.730979533	8.690452017	8.786759701	8.71035875	8.417388416	8.846963356	9.551112222	8.520736527	8.644757593	8.568450195	9.201829866	10.37615796	7.975389442	8.57500972	9.028154716	8.620842965	8.159669547	8.673733075
5906	6.732947508	7.014132087	7.270435501	6.469397617	7.170125362	6.74321873	7.120393416	6.72628629	7.779062689	7.158357226	6.647026633	7.894150817	6.586914829	8.132679654	8.862854288	7.219555769	6.958030641	6.675392543	7.181301365	6.258707352	6.285402219	7.876885247	6.724377422	6.919459269	7.466463984	6.980939266	8.014801602	7.683906949	7.520972191	7.055065473	6.255878353	6.349082146	7.396519159
5908	8.182890893	9.237305579	9.529469598	8.387931152	9.051888656	8.751510585	8.551131453	9.546585829	8.888073488	8.855429149	8.685344507	9.168195737	8.816631703	9.116629872	8.522149933	8.486633935	8.886092831	8.707497182	8.386940245	8.004501392	9.6313044	8.343851933	9.177992515	8.70528679	9.288819944	9.00803638	9.107504801	9.367633159	8.014522675	8.466178451	8.249777153	8.844988157	8.473583998
5909	7.566130168	7.435045131	7.431205066	7.387241898	7.314152694	8.029066319	7.512542955	7.460824458	7.358167658	7.466953337	9.002533761	8.610397402	7.286049437	7.429113779	7.0918056	7.291677223	7.774062236	8.268799288	7.306699707	7.737957106	7.59477246	7.471675214	7.410493752	7.846994687	7.493214999	7.46115199	7.540244302	8.214950465	7.549284113	7.217909244	7.511594542	7.791097754	7.390942773
5910	7.30103885	7.156942621	8.92644426	7.040892431	6.769242795	6.87774425	6.755421735	6.552131108	6.528415039	7.445511528	6.169724613	6.688180359	7.28503225	6.506525779	7.304693557	7.274168461	6.529040056	6.06371864	5.850249358	6.6387979	6.335747634	6.403949364	6.859969548	6.553821257	7.158458216	6.424418266	6.938873855	6.297925053	5.935223994	7.135965742	6.04592344	6.006971184	6.23227701
5911	3.472487771	4.452200049	4.921245889	4.13996057	5.00495076	5.484782623	4.27351589	5.241077458	5.61999983	4.363171077	5.307064162	3.987320866	5.178316272	5.746312766	4.166715445	5.388878339	4.758089934	4.475733431	4.200064862	5.43496176	5.684257705	5.568640195	5.184677021	4.748461233	4.260025656	5.386810946	5.669310286	4.573495715	5.500802053	5.767919586	6.936048964	4.942983598	6.1959381
5912	2.722466024	2.22650853	2.720278465	3.749534268	2.646162657	2.584962501	2.304511042	2.702657543	2.803227036	1.963474124	1.673556424	3.145677455	3.864928972	3.014355293	2.253989266	3.252476214	2.545968369	2.627606838	1.815575429	2.671293372	2.304511042	2.17951105	2.765534746	2.673556424	2.650764559	2.014355293	2.353323291	2.925999419	3.107687869	1.859969548	2.386810946	3.264536431	2.754887502
5913	4.529820947	5.231509211	5.139142019	5.381975479	5.070818638	4.910732662	5.402926781	5.493455201	5.12763328	4.725741157	5.368768349	5.114783447	4.956521363	5.263034406	5.375387027	5.736063628	5.000901403	5.333423734	5.213347282	5.674121633	5.129283017	5.347311316	5.612942196	4.965322548	5.290571851	4.672990994	5.329123596	5.459759467	5.388189537	5.037382222	5.12763328	5.21023299	5.316507819
5914	5.789207575	4.714795011	3.844988157	4.207111961	5.160678213	5.586764743	4.423578171	5.08491466	4.412781525	5.384395238	5.335569006	3.480265122	4.937815169	4.470536865	3.770829046	3.996388746	4.93593114	4.670160514	6.766065051	3.237257771	5.121429909	5.459431619	4.408711861	3.926948248	5.646738698	5.381975479	5.011674533	4.047887329	5.175923742	5.690137693	3.956985925	6.689159358	5.946496941
5915	5.732540561	5.168321116	4.110196178	4.053980168	4.849999259	5.839707698	3.811471031	4.527320608	5.331633567	5.137503524	5.036063689	4.50589093	4.51916445	5.641256999	3.909773104	5.62058641	5.699607154	5.599912842	4.970853654	4.278728213	4.694880193	4.965322548	3.865918815	5.591559746	4.248686627	3.963474124	5.287620044	4.572283367	4.951401292	4.77925972	3.97819563	5.445925299	4.992315252
5916	6.29994063	6.896514054	5.828326926	6.917193037	6.659353759	6.815063017	7.665406984	6.865918815	6.89772447	7.256444596	8.388447876	6.435961895	6.957218149	7.544887178	6.945443836	6.985614275	7.609548139	7.493535259	7.170826404	7.597158683	6.59484709	6.589613698	6.771885579	7.045049741	7.334854269	7.352617299	6.587515014	7.352529026	6.662063046	7.544732656	6.562547724	7.369379235	6.970853654
5917	7.926888964	9.09325909	8.392575024	9.206330648	8.724616168	8.783423913	8.353146825	8.314107365	8.539391485	7.741938819	8.190022175	9.174176684	8.658211483	8.669700036	8.507120697	9.720723082	8.749835915	9.230068485	9.115771969	8.95489422	8.656353352	8.064203842	8.12122267	7.995880188	8.692929286	9.513115653	9.919235786	7.743555359	7.498889087	8.350055177	8.074837215	8.693382411	8.06608919
5918	5.339137385	3.798050515	3.336283388	4.215678597	5.013908845	4.205548911	3.922197848	10.25941374	2.13093087	2.350497247	5.839455765	3.622930351	5.235344128	2.807354922	3.350497247	3.137503524	3.971773447	2.819668183	1.819668183	3.67468662	8.405141463	3.821710215	2.763411574	5.106850796	3.846994687	3.372952098	4.371558863	2.169925001	2.327687364	3.182692298	2.204766751	3.228049048	2.257010618
5919	12.37472978	4.878725341	5.126807703	4.759155834	4.733896605	4.708187236	6.996953601	8.041166306	7.886123323	6.036723106	5.921959917	3.849999259	4.458119481	5.416501993	8.051861473	5.831117195	4.477677328	5.331991778	4.384740587	7.502075956	6.249066034	4.854993017	3.883620816	12.59666731	4.406672716	6.190417325	5.149340669	6.733625498	4.897240426	5.635464198	6.901832306	5.3950628	3.969012308
5920	8.15704371	5.919340082	7.640895629	4.64731451	5.916715481	5.458775699	5.08236197	9.054115876	5.5987225	5.820434284	10.71573039	5.484782623	7.256821969	4.8899602	8.380461065	5.219555769	4.957914599	9.241625708	4.651912745	5.658211483	11.4797247	5.828072998	5.368419155	7.168020189	6.480426705	7.000901403	7.440703092	7.769507291	4.229587923	7.420718183	4.161081482	7.474841602	6.044175513
5921	8.118473938	9.996374622	8.064419436	9.080790885	7.388878339	8.039577103	7.820625746	8.877774919	7.898147876	8.744060157	9.51621218	6.379031732	8.224339389	7.70348835	10.16924858	7.875165706	7.591559746	8.186659017	8.465566405	6.719594172	9.912545084	7.342252493	7.887220615	8.779653702	8.372952098	8.637639225	8.2772874	8.337532706	8.64508196	7.420297118	7.941223713	8.042534906	7.79246496
5922	4.410748128	2.944858446	4.304511042	3.337711092	3.465974465	3.260025656	3.678071905	3.701549057	2.879705766	3.171527106	3.89917563	2.3305584	2.160274831	3.926948248	3.221877081	3.818646083	4.665051614	3.896271849	4.498889087	2.367371066	3.897240426	2.657640005	3.240314329	3.513490746	4.587364991	3.805292456	3.491853096	2.582556003	2.482848283	2.841973119	3.931683057	3.770829046	3.9202933
5923	3.377123749	3.340562269	4.168321116	4.078951341	3.310340121	3.411426246	4.016139703	3.339137385	2.918386234	4.084064265	4.118525849	3.044394119	3.460742564	4.14404637	4.683696454	2.801158656	3.830863757	4.14404637	3.224966365	3.707082992	2.996388746	3.336283388	2.835924074	4.111031312	4.541019153	3.388189537	5.34091827	5.509062386	3.545968369	2.575312331	2.849999259	4.120186028	3.656496371
5925	5.347311316	2.879705766	7.686640588	6.775577361	6.193771743	4.463360886	6.511594542	6.384740587	6.017699253	6.06995989	6.177718511	5.13093087	6.163096138	6.394033895	6.147103144	5.730368236	5.206721357	5.463360886	4.495695163	4.618825953	5.731997787	3.432959407	4.61176256	6.484299281	5.847495884	5.500164679	6.009884589	5.027684877	6.006522446	3.794935663	5.848748115	6.007195501	5.617063344
5926	5.147713722	4.098453246	5.538848521	3.62058641	4.500164679	4.911691582	5.160678213	4.581953751	4.567423758	4.350497247	4.325530332	4.688180359	4.905928478	4.688739868	4.908812908	4.591559746	4.960697039	4.769242795	4.745775149	4.838951767	4.907852072	4.247927513	4.918863237	4.032982417	4.463360886	4.185866545	4.799605422	4.922673593	4.408711861	4.00270252	4.463360886	5.052241981	3.924099886
5928	7.651482282	8.103340269	9.546720863	7.98458935	7.207600067	8.318362038	8.296411519	8.250582665	7.552745937	7.272489824	7.853309555	9.143740336	8.86133509	8.3458044	6.940636607	7.888134388	8.424796149	7.373735202	8.892633883	7.290756138	6.201633861	7.408796763	7.614415387	7.293609589	7.783587612	8.007700087	7.877928255	7.424082287	7.762681012	8.221828758	8.588489782	7.622051819	7.75575553
5929	4.21800615	3.977279923	4.239550797	4.789207575	4.874796966	3.246408087	4.276496666	4.402585758	3.715893371	4.237257771	4.614120869	5.06307145	4.203201156	4.365972428	2.500802053	5.002252452	4.139142019	3.816599707	4.44625623	4.237257771	4.105175192	3.64731451	4.650764559	4.585563498	4.024142346	4.76394266	4.738767837	4.734980523	5.081936082	4.891419187	4.09085343	3.592158002	4.762880293
593	8.180157809	7.796299238	7.462379572	7.597605661	7.732337045	7.449231201	8.050610527	8.116083993	7.107164756	7.731590572	8.000732433	7.840714991	7.782867198	7.955475553	6.995597578	7.153095972	7.634302842	7.693905069	6.655208697	7.858167538	7.653848238	7.868945989	7.503428247	8.396604781	6.799475911	7.720825666	7.057450272	7.286419145	8.296503294	7.572662335	7.374952519	8.143485258	7.679409722
5930	7.864248062	8.050011864	8.811117763	7.378771701	7.449148645	8.096820553	8.188292117	7.049521865	7.024807233	7.366759328	7.952915932	7.541251527	7.720894052	7.6574971	7.899900664	7.65814006	7.634593268	7.901168595	7.812562401	8.034413826	8.160476536	7.600135922	7.821263768	7.81371707	7.821773982	7.194362891	7.604886762	7.617577661	7.428695157	7.24164954	7.480022713	7.944975543	7.333423734
5931	2.680324357	4.454175893	3.766595162	3.64038956	3.773996325	4.503348735	4.099295204	4.231125158	4.060047384	3.54225805	4.356848079	3.94204526	3.760220946	4.778734244	5.308156975	4.59275601	4.129283017	4.649040566	4.001802243	3.27351589	3.502075956	3.512226887	4.692092375	4.234961095	4.216454865	3.10433666	3.423578171	4.702103407	4.868884273	4.207892852	5.081083929	4.340562269	4.087462841
5932	7.362031473	7.613384311	7.907070921	6.912290583	6.798698597	7.419201774	7.06307145	6.743353391	7.060155495	7.042316017	6.92552477	7.038370332	7.371733091	7.249634957	7.038699551	6.73403214	6.930973826	6.63008507	7.357288073	7.529040056	6.971428594	6.73809226	6.763411574	6.414642958	6.590661896	6.472162804	7.037492045	5.91981677	6.786988345	6.700994494	7.725332171	8.090694674	6.546585829
5933	4.608809243	3.82374936	5.781621998	4.570462931	4.960697039	4.811984719	5.518849829	4.808385051	5.669026766	3.583759754	4.418189948	5.076815597	5.057450272	5.122258568	5.053980168	4.40053793	5.675251386	5.027684877	4.739308071	4.362469889	3.424922088	3.270528942	4.599912842	4.590362488	4.97819563	4.873321063	5.190219764	5.294988268	5.222263604	5.301221805	5.314696526	4.802710219	4.465321514
59338	0.687060688	0.189033824	1.333423734	2.704871964	2.454175893	2.580145484	1.97819563	0.855989697	2.087462841	1.14404637	2.217230716	2.392317423	1.448900951	1.500802053	3.244887059	1.545968369	2.23572706	1	1.286881148	3.700439718	0.604071324	0.367371066	2.375734539	1.722466024	2.976363636	1.952333566	2.021479727	3.292781749	3.148934105	0.669026766	2.321928095	2.786596362	2.440952198
5934	8.246360579	7.652916658	8.614010409	7.836176625	7.70016225	7.396776011	8.727444014	8.755221421	8.143026004	7.562166089	8.424670199	7.573419974	8.271696455	8.571866386	7.840274387	7.801611368	8.526107947	8.849498932	8.269126679	7.266411766	8.200212028	7.642412773	7.194756854	7.247073033	7.923089741	8.427606173	8.285263492	10.17026309	8.857638936	7.162592738	8.582367826	8.174076789	7.938873855
5935	12.06559453	12.26991854	11.91141071	12.3595629	12.32140671	11.96142437	11.91689458	11.20882571	12.34015888	11.34476193	11.53618892	11.9614714	12.32028158	12.34526385	12.58715165	12.5705744	12.0212368	11.29790786	12.30427145	10.41889619	12.13901408	12.14070517	12.80043483	11.57219335	12.57071907	12.08572473	12.14051666	12.75269842	11.88706445	11.75133484	12.44513127	11.92240972	11.90039136
5936	8.434127784	8.270996061	9.35160183	8.877376169	10.12414717	9.052540881	9.76424131	9.239001758	9.152817197	9.133630308	9.274494636	8.612241904	9.338959175	8.722124437	8.7601544	8.364572432	8.833775608	9.370513052	9.89120651	9.133039434	9.032486598	8.88047126	9.560504801	8.562891109	8.509339557	8.576219781	8.113221243	8.507834274	9.015916772	8.841690136	9.54756936	9.875042803	8.989649947
5937	8.567271631	9.088576257	9.14259213	7.082894153	9.638562619	8.561364327	5.549361133	9.869563	9.14185169	9.291400959	8.967917895	3.032100843	8.203348003	9.380006431	9.364944439	9.610581958	9.050746552	9.762863687	9.070255142	8.998872454	9.998942951	9.032266179	9.37705866	9.75032177	9.173926932	8.755788905	9.495815062	8.891844447	9.080604371	9.417008587	8.888073488	7.686360453	9.042589623
5939	5.442943496	4.493134922	5.268284667	4.607626221	4.72628629	3.844988157	6.152994605	5.3323499	4.817623258	5.488322191	5.753283616	3.627606838	4.629939409	5.043081982	5.242221395	4.196921734	5.122258568	5.196134881	5.320484678	5.149340669	4.827310944	6.058316496	4.557655155	5.234194723	5.234961095	4.826802684	4.337711092	6.348551126	5.026357447	5.702103407	5.269033146	4.659924558	4.796493929
594	5.370164281	4.308156975	5.493134922	4.204766751	5.191799501	5.350497247	5.277984747	5.303780748	4.06608919	4.7322692	5.491532462	3.744161096	6.693068724	4.697662633	3.879705766	4.437627248	5.882153917	5.386466093	5.469234794	5.579843886	5.121429909	4.454175893	4.609991295	3.813524689	4.591559746	5.042644337	5.411765185	5.375387027	5.062208078	5.380590934	5.025471815	5.392660881	4.548436625
5940	5.194165869	4.274261661	4.570462931	3.918386234	3.448900951	4.277240898	3.609991295	3.147306699	3.846994687	5.102238194	4.017031081	4.323370069	3.010779839	3.50589093	4.72410452	4.426264755	4.027684877	4.440287821	4.088311236	4.713695815	3.010779839	3.89917563	3.734438666	4.537296067	3.121015401	3.158660175	6.230933093	4.705977902	4.574707046	4.207111961	2.572889668	4.37086174	4.97819563
