	Sample 1	Sample 2	Sample 3	Sample 4	Sample 5	Sample 6	Sample 7	Sample 8	Sample 9	Sample 10	Sample 11	Sample 12	Sample 13	Sample 14	Sample 15	Sample 16	Sample 17
5163	3.200064862	3.304511042	3.440952198	4.161887682	4.028569152	5.106432078	3.46727948	2.367371066	4.382667253	4.39848719	3.524815928	4.638073837	3.709290636	3.148934105	3.44625623	5.311067102	3.295723025
51634	6.076815597	6.788163657	5.795455272	6.676098121	6.684257705	6.911451912	6.181897643	7.245742835	7.138937309	6.756623035	5.788946667	7.104546339	6.437127844	6.64918431	6.056800263	6.568336182	6.17851547
51635	10.0175044	9.623534031	8.751979145	8.682889274	9.05598734	8.865980657	9.416755312	9.056068653	8.820274713	9.161686175	8.246360579	8.743656333	9.105803772	9.764058809	9.262564702	9.581539557	9.081776341
5164	7.042644337	6.586314394	6.566815154	5.353323291	7.02103548	6.211985606	7.701341121	7.106746128	7.717128026	6.410748128	6.717402251	7.85124932	7.172427509	5.128870759	7.295263845	5.940401698	5.586164246
5165	6.280213996	6.105384749	5.351910961	5.252854626	6.786727035	5.757823336	6.6846785	6.520736527	5.75141016	5.479295243	6.446917865	6.646450706	7.187451054	6.404800964	6.699468346	6.345183447	5.727648222
5166	3.363171077	4.915042791	3.830863757	2.3305584	1.807354922	2.702657543	2.634593268	3.258518925	3.882643049	2.912649865	2.56315813	2.782408565	6.419707421	4.600507645	3.634593268	2.983677695	2.253989266
51663	8.454875023	8.765534746	7.71383326	8.222601726	8.736875423	8.769143597	8.461438519	8.492934712	8.7420736	8.401391545	7.827946017	8.158508709	8.02308898	8.554857414	8.140880884	8.416713095	7.790381081
51665	5.106013238	5.606738317	5.526381863	4.315421316	5.902073579	7.188242656	5.671010241	5.04701482	5.805808349	5.30633516	4.809928866	5.784503983	4.350497247	6.04701482	5.933100475	5.372952098	5.441616269
51666	7.13422094	6.084489525	6.475409193	6.790381081	7.103182881	6.838699702	5.689578726	6.459923363	6.994466585	6.537296067	6.254367281	6.366497076	7.927837209	6.387155718	6.734980523	7.203494835	6.679339342
51668	8.753016129	8.059560781	8.105018005	8.968148367	8.500204524	8.632958857	8.257340695	7.379551653	9.882108053	8.051426485	8.662775172	9.276194211	7.291585141	9.478850497	8.044558053	7.363083447	8.751945682
5167	4.881664619	5.448900951	5.220329955	4.8899602	4.287620044	5.938285792	6.96613049	4.174725988	3.773996325	4.456806149	4.557655155	7.112491636	5.496654083	8.063934306	5.270902649	5.830610274	4.772941338
51678	6.012121673	5.374343989	5.760220946	4.524189078	5.411765185	6.425257872	4.316145742	4.652486495	4.137503524	5.390598906	4.427606173	4.798569004	5.648753033	4.379898164	5.154210531	5.905206469	5.409051439
5168	7.458283564	6.907491593	6.681730355	6.75181182	7.214804795	6.72205611	6.86393845	7.260778432	7.34029521	6.540554292	7.532940288	6.817623258	7.273422641	7.027463723	6.909173056	6.756623035	6.815191137
51686	3.887525271	2.9202933	2.924099886	2.983677695	2.493134922	2.671293372	3.277984747	3.596935142	3.099295204	2.944858446	3.543495883	2.883620816	3.869871406	3.323370069	3.552131108	3.336283388	3.212569339
51690	9.85986087	8.964167561	9.190145671	8.697593138	9.467381385	9.159215417	9.047832813	8.843418611	10.3903947	9.273166177	9.621447519	8.545350645	8.961304984	8.796104521	9.40250049	9.884628445	8.808835501
517	3.639232163	4.029452886	4.352617299	4.35614381	4.303050085	4.355439197	4.783456654	4.085764554	5.070818638	4.595145568	4.750606505	3.911691582	5.015693807	4.700439718	4.969933275	4.280213996	5.113117036
5170	8.394634179	8.197659019	8.021646285	8.377600981	7.79363582	8.09592442	8.714005048	8.254603491	8.053328593	8.202711559	8.182841247	7.873505633	8.28072438	8.118006651	8.213055602	8.288266268	8.186807557
51704	7.920174182	5.563463237	8.608513578	8.33891462	4.283180979	4.416839742	9.647134593	3.518535139	3.655351829	2.669026766	7.768184325	4.560714954	9.019646322	3.588564737	8.813620883	9.166564822	7.336640446
51706	7.665478048	6.566815154	6.227278994	7.526851312	6.870118084	6.132165525	7.977909534	7.917610768	6.684818738	6.992315252	7.874305166	7.771093252	8.270155139	6.129283017	7.872705657	7.376255649	6.715344295
51710	4.262282806	4.806324057	4.005399988	6.511436412	6.253422058	3.364572432	2.592158002	7.340740281	6.72342204	4.012568674	6.043956873	5.986183363	4.241077458	4.011674533	4.280213996	5.046141782	6.254934119
5172	5.464341533	3.904002316	3.621758857	3.789729251	3.454175893	3.418189948	4.847996907	4.450221496	3.613531653	4.320484678	3.258518925	3.893362211	4.040892431	8.173627172	6.219749355	5.716716592	2.837943242
5173	4.382667253	2.742006211	2.691534165	4.360364277	3.135863165	4.09592442	3.209453366	3.720278465	3.634593268	3.060047384	3.531069493	3.211012193	4.108524457	4.606442228	3.35614381	3.742006211	2.666756592
5174	5.13627343	4.887525271	8.320078457	7.032431496	5.577126661	2.794935663	3.816599707	4.402585758	3.442280035	3.814550423	3.247927513	2.253989266	3.080657663	2.983677695	3.475084883	1.150559677	1.40599236
51741	7.006298024	7.038699551	6.639810978	5.969012308	6.802193217	5.859721129	6.831877241	7.173627172	8.242983516	6.434461432	6.123086751	7.056258365	6.392489162	7.356495988	7.004726094	6.008764745	5.861459166
51742	6.371907298	5.771621518	5.588564737	5.735792928	5.29351763	5.87774425	5.757023247	5.820178962	6.155223019	5.670727054	6.204375511	5.809414444	6.120808102	5.982765463	5.39609097	5.788424707	5.9800253
51747	7.511594542	8.644469205	7.506684448	7.370687407	8.720381081	8.958088658	7.417599388	9.613384311	9.713266214	8.95405087	7.138015753	8.536985376	7.013350592	8.362864349	7.03265189	7.047996356	7.663771557
5175	5.856487779	5.022367813	4.477677328	3.95419631	5.240314329	4.221103725	5.114367025	5.035183997	6.038699551	4.773996325	5.309976492	5.390942773	6.100557221	4.545350645	5.30633516	5.635173947	5.038260575
51750	8.297833368	7.883865155	7.976478204	7.547974148	7.541096615	7.769771739	7.822538965	7.096029876	8.332886917	7.65871134	8.108315355	6.790902333	8.331767907	7.569703738	8.456600833	8.574555686	7.423662202
51752	2.316145742	2.601696516	1.286881148	2.347665656	2.40053793	1.843983844	2.50589093	3.403267722	2.937344392	3.171527106	2.541019153	2.981852653	2.14404637	3.648465443	1.678071905	3.666756592	3.192194165
51754	7.822730148	5.936637939	6.761019265	7.274261661	5.723831566	6.385258456	6.996614715	6.623954629	7.404119724	6.675110215	6.845740933	7.360978731	6.395576977	7.236205582	6.731590572	6.938756261	7.078417702
51755	5.253611152	5.508428653	5.545350645	4.321928095	5.37086174	5.618825953	5.108106224	6.202221796	6.295171992	6.144862143	5.030777472	5.622930351	5.781884235	5.947666157	5.438625538	4.739308071	5.500802053
5176	6.696411199	6.59484709	6.187648995	6.443440891	6.405822221	6.195741293	9.5422	7.055716264	7.063610795	6.307792796	7.048105374	7.103917211	10.67437767	6.497452696	10.77116755	11.50449626	6.534186139
51761	5.447248569	6.021923839	6.394033895	5.953498063	5.993447932	6.06371864	6.105803772	6.454175893	6.092968509	5.766860144	5.262282806	5.478324711	6.769242795	6.199868617	5.986410935	6.388189537	5.464341533
51778	2.577730931	3.23572706	1.084064265	1.350497247	1.438292852	1.361768359	1.521050737	2.137503524	2.124328135	1.682573297	0.632268215	1.321928095	2.972692654	2.333423734	2.09423607	2.613531653	1.925999419
5178	1.941106311	3.94016675	3.203201156	1.207892852	2.675815931	2.87774425	3.397802962	3.628773595	2.060047384	2.214124805	3.249445341	1.790772038	1.495695163	1.475084883	3.83491343	2.295723025	2.889473543
51780	6.296640945	6.513806537	6.34925911	6.081723091	7.101818134	6.540399306	6.191207302	7.411171989	6.877621567	6.416670877	6.799475911	6.303598117	6.518692492	6.663913842	6.019257119	5.91336816	6.497931652
5179	3.158660175	2.625270489	2.873813198	3.187451054	3.15704371	2.56315813	2.531069493	2.869871406	4.825785627	2.462052319	3.619413011	2.875780063	3.140778656	3.390942773	3.700439718	3.447579197	3.560714954
518	9.971644137	10.05876294	9.865702345	9.421791343	10.38635831	10.11276528	10.56545438	9.57324954	10.71151211	10.36809171	10.58485918	9.787069995	10.85635549	10.28456965	10.15115611	11.03954969	9.761069145
5184	7.096557042	8.035788843	7.674333529	6.001577085	6.972003304	7.259649121	8.630849547	6.833902077	5.766330131	6.515069014	7.998477605	7.363258702	8.345627012	6.368593763	8.352529026	8.050828161	7.148120631
5187	7.847621156	7.617136829	7.821773982	7.534186139	7.838510624	7.618752554	8.101030192	8.011339088	7.837627933	7.711701384	7.955359305	8.096240766	8.397375154	7.677860557	8.14689956	8.108210793	7.321657564
5188	4.287620044	4.372255648	5.205548911	5.077242999	4.390254956	4.500802053	5.55059289	4.903520374	5.590661896	5.033863452	3.228049048	3.50589093	4.779785005	4.263034406	5.112700133	4.763411574	5.335569006
5189	5.990728004	6.45532722	5.875288598	4.896271849	6.201045686	5.845991771	6.870981124	7.566815154	7.366759328	6.487518506	6.830737021	4.974529312	5.324810603	5.862699341	5.799864411	6.097610797	6.143842354
5190	5.821710215	6.139755975	5.902314812	5.895060213	6.46662712	5.217618485	6.554742322	5.802451741	6.081510068	6.355967689	6.069100632	6.435628594	6.859969548	6.224966365	7.237066521	6.666472569	6.376255649
5191	3.994579724	5.599615349	4.656496371	3.246408087	7.072856116	5.540399306	5.591858905	5.79363582	5.721372659	5.071676874	4.361066489	4.643278996	3.224966365	4.708187236	4.704871964	5.422905743	4.951401292
5192	7.308248005	7.068778278	7.763013132	7.510961919	6.896150731	7.002364982	8.032872249	7.359046707	6.647458426	7.223712141	7.357552005	7.255689555	7.889412699	6.847370601	8.70639241	8.255264671	7.31097625
5193	2.857980995	2.99095486	2.414135533	2.673556424	2.531069493	2.456806149	2.44625623	0.622930351	3.748461233	4.033863452	2.017921908	2.411426246	3.078951341	1.5360529	2.693765712	1.726831217	3.816599707
5194	4.811471031	4.465974465	3.491853096	3.767654798	4.406672716	4.963936452	3.960697039	4.602290585	4.66106548	4.156234798	3.220329955	4.756489607	3.913607512	4.625270489	3.580145484	4.416164165	4.300123725
5195	6.546122759	6.385431037	7.0566919	6.693905069	6.997405325	6.64096791	6.324810603	6.022589749	6.850624425	6.400196342	6.583308465	6.86913112	6.244696818	6.621905346	7.201241771	7.184776185	7.032211069
5196	4.669026766	4.424922088	4.10349764	4.394376945	4.000901403	3.56315813	4.59454855	4.492494152	4.547203025	4.086613947	4.442943496	4.126807703	5.216842843	4.409390936	4.789729251	4.264536431	4.980482356
5197	2.277984747	0.124328135	-0.49410907	3.499527024	0.992768431	0.713695815	0.879705766	0.516015147	2.50589093	2.03562391	0.613531653	1.752748591	0.250961574	2.114367025	1.545968369	1.761285273	3.516015147
5198	5.41379715	7.832953289	7.859410545	6.473137488	6.238022518	7.877437522	6.774128144	7.041221075	6.666898582	7.862947248	4.879705766	5.777419716	6.791423397	5.428276414	6.746447139	7.192490093	6.774918807
5199	3.350497247	2.23878686	2.944858446	3.531069493	3.678071905	2.056583528	2.488000771	2.424922088	3.289834465	2.384049807	3.651912745	3.247927513	4.022367813	3.937344392	4.026800059	2.292781749	2.693765712
52	9.159064009	9.857079029	8.953119705	8.953527164	9.645045922	9.20701432	8.991238381	9.150128063	10.25653895	9.438729487	8.655888446	8.762847081	8.893240848	8.805711633	8.937167811	8.259649121	8.803485376
5201	7.733015322	8.144913113	8.752447553	8.827437981	8.370425867	8.840652056	7.656567874	7.732947508	8.680042993	8.010947636	8.71524132	8.446587085	8.336997417	7.856550028	8.212958363	8.077029314	8.45224124
5203	6.749400182	7.367720513	6.943218087	7.615372154	7.435378567	7.526460115	7.207795263	9.788604152	8.710462074	7.376689765	7.023366256	7.035513944	7.179013346	8.100872552	7.412781525	7.05278539	7.603403804
5204	9.306357947	9.20523121	10.1951384	9.523561956	9.491251848	10.08507405	9.52714464	10.57013083	10.51625158	9.836097708	9.608624459	9.017560076	9.86169178	9.915520901	10.02344943	10.66563793	9.526244911
5205	5.867155163	6.419201774	6.14547367	6.51916445	5.9502351	5.246408087	5.350143602	5.911451912	5.532316959	5.311430456	6.080018029	5.603774686	5.980253846	5.938991439	5.241077458	5.560714954	7.42609699
5207	3.451540833	3.849999259	1.807354922	3.35614381	3.270528942	3.971773447	3.615887074	4.331991778	3.743084056	4.551516018	2.759155834	3.90303827	3.218781168	2.23878686	2.319039816	3.509695842	4.154615611
5208	6.956753663	6.576219781	6.272956308	6.873813198	6.421559945	6.432124273	6.535897429	6.639955645	6.808513765	6.330916878	6.601845057	6.141187525	7.166313748	6.667608326	6.720825666	6.623076721	6.703349915
5209	7.674192268	7.812562401	7.45532722	7.72730786	6.04220656	7.183685	7.006634643	6.106222673	6.128870759	6.644577357	6.831497268	6.514595715	7.112178834	7.741399569	7.184379486	6.975332116	6.155223019
521	12.19956193	11.63380807	11.73360008	12.06386354	12.03028779	11.34594297	11.67483224	12.15125126	12.32277599	11.94904607	12.44038386	11.74545584	12.23421568	12.04849369	11.79937877	12.54629643	11.94691358
5210	7.087674987	6.230741003	6.376776572	7.178814216	6.197904697	6.269220206	6.453352954	4.977279923	6.230164578	7.069208067	6.453517579	7.456641899	6.432458385	6.956289027	7.330020516	7.748863715	5.867402306
5211	9.054956979	8.348639643	8.794903181	8.507992799	8.292459683	8.913906646	8.898631616	9.161182282	7.888682374	8.425593578	9.181052843	8.989110617	8.470577536	8.641726644	8.784340388	8.895181422	8.760420568
5213	8.114575251	8.147713722	9.093311917	8.321161459	8.96699564	8.993363012	9.219507369	8.836555368	7.895969035	8.91405619	8.006690739	7.737957106	9.237711888	7.431957188	9.269991569	9.387758869	8.449437568
5214	11.15483709	10.46017941	9.823876711	10.23076502	9.693033866	9.869285377	9.130544823	7.643062489	9.236540452	9.068482724	8.979796718	9.46317694	8.635863199	10.08954317	8.070925945	8.627023106	10.76695122
5216	12.55348531	12.12281506	12.91671548	12.01102104	11.77551563	12.11861993	11.36148327	11.30097595	11.16898544	11.8367447	11.62950689	11.67930855	11.80616292	12.66776354	11.86537371	11.53887761	12.55904004
5217	10.20746585	10.39483779	9.634556968	10.22726696	9.854104768	10.46867495	9.885147252	9.754820709	8.742578916	10.4565803	6.606738317	11.53819378	9.347488497	8.029176777	9.472650228	9.459800442	10.54220968
5218	7.833143096	3.49441561	4.745237332	6.846367946	5.420212891	8.241029774	2.40053793	5.131754091	3.382667253	5.162693432	4.20867332	7.019479534	4.161081482	4.34553831	1.956056652	5.766860144	6.839329782
522	8.73148875	8.544230345	8.174725988	8.692545762	9.274611109	9.216479117	8.830546897	8.297879211	9.542374142	8.925999419	9.710582609	8.52782884	9.589332801	8.675639535	8.598908555	8.760719947	8.785975504
5222	6.211985606	6.06608919	6.073820233	6.207502459	5.469234794	5.617944917	5.491211756	6.356495988	5.991635216	5.478648295	6.359661722	6.128458384	5.884597921	6.176721693	6.731726323	6.12122267	6.299024807
5223	12.56535203	12.07468672	12.56495685	12.20221567	11.96409173	12.17915023	11.63534176	11.0551943	11.81530323	12.11453296	12.23758941	12.13507436	11.96058845	12.31612028	10.84881852	11.02941147	12.6202267
5224	2.61117238	3.300123725	2.353323291	2.889473543	2.691534165	4.066950244	3.860962798	2.443606651	4.356848079	4.294988268	3.822730148	4.521050737	2.839959587	2.801158656	3.560714954	4.730639956	3.625270489
5225	6.4615613	5.910013053	6.675957033	6.754753913	6.693486957	6.282069075	6.72342204	6.564683017	6.38387706	6.162089162	6.688180359	6.313608657	6.916596068	6.913607512	6.940988899	7.130519083	6.552745937
5226	11.23700077	13.18705354	9.806098458	10.01537323	10.49750259	9.046523801	8.806195147	9.970149041	10.38304543	12.01674562	10.77378209	10.46547458	8.636370858	10.12098949	9.586426994	9.915296807	9.811936569
5228	5.854494418	6.050066298	5.697106574	5.784765696	5.847245307	5.947432389	8.448281529	5.816343705	5.827310944	5.560409266	5.534808661	6.695019442	6.767787198	5.966937979	7.225352061	7.505811554	5.942983598
5229	6.319943024	5.92314918	5.471512648	6.004726094	7.398059585	6.18030702	5.567119488	6.986865972	6.590961241	6.159871337	5.306699707	5.166715445	6.532940288	5.862699341	6.10349764	5.446917865	4.930264245
523	8.487840034	7.842790314	7.259084133	7.209550842	8.278449458	6.846618675	8.797207573	8.817463376	7.210038123	7.963820884	8.36347774	9.039631932	8.091699834	7.33860269	8.6158503	8.292781749	8.5360529
5230	12.18730877	12.29228137	11.82835073	12.34480076	12.12770098	12.18824575	12.11973226	10.85171001	12.4189805	12.4052053	12.3292862	12.4541399	12.13453221	12.17327113	12.06572914	12.56301032	11.91118223
5236	8.069852511	7.969818186	7.696550301	9.232253023	7.66860138	7.169223521	8.898540927	5.558573776	7.66654358	7.727103604	8.433668892	9.527535651	8.098926908	7.991124979	9.041686527	10.03994716	8.285402219
5238	6.165911939	6.087038457	5.46662712	5.893604905	5.986638472	6.175923742	5.946262984	5.89772447	5.829342194	5.565597176	6.04745114	6.539469035	6.408542042	5.955591792	6.312519967	6.265286858	6.081297014
5239	5.953963599	5.428276414	5.866413481	5.837186385	4.656496371	5.394719913	5.894817763	6.025250322	5.04176865	5.638942669	5.894575273	5.735792928	5.718635616	5.389566812	6.528415039	6.025250322	6.115615931
5241	1.618238656	0.333423734	2.835924074	1.411426246	-0.556393349	1.269033146	-0.49410907	2.523561956	2.046141782	1.560714954	0.310340121	0.111031312	2.759155834	1.056583528	1.469885976	2.339137385	3.206330648
5243	5.921245889	4.124328135	7.712320641	9.574990805	3.994579724	4.207111961	3.439623138	3.838951767	3.364572432	4.7382274	3.82374936	4.21023299	5.190219764	3.9202933	3.482848283	4.368768349	6.900021467
5244	3.983677695	3.283921772	6.111865964	8.710324307	2.558267634	2.887525271	3.621758857	5.260402093	2.941106311	2.908812908	3.107687869	2.851998837	3.908812908	3.313245852	2.761285273	3.592158002	6.369466484
